date,strategy,spy
2018-11-05,176109.08561250713,143401.85213522948
2018-11-06,177041.66190699357,144309.32733824238
2018-11-07,180868.4686559041,147398.80164923758
2018-11-08,180871.20984597132,147131.292646017
2018-11-09,180003.78855090047,145694.081942951
2018-11-12,177002.0869128323,142971.77332298044
2018-11-13,177174.62780239212,142704.2193239644
2018-11-14,175823.16619567975,141728.63848493007
2018-11-15,178082.4536655871,143207.79426853202
2018-11-16,177786.34187719307,143580.2424659447
2018-11-19,174341.53290009353,141151.62140299843
2018-11-20,170110.23043490617,138539.4264936989
2018-11-21,171702.37089345654,139011.50438143843
2018-11-23,170955.64257444444,138083.08813521438
2018-11-26,172854.08928442418,140312.3688250752
2018-11-27,173221.77882560235,140784.46471113287
2018-11-28,176932.30838033467,144026.05180828957
2018-11-29,176997.28004271514,143711.34221562234
2018-11-30,177922.2081119289,144587.32036180716
2018-12-03,179259.43580493395,146501.90045815983
2018-12-04,174035.28252018258,141754.82603789284
2018-12-06,174200.25672471913,141539.80013050698
2018-12-07,168640.0657639387,138250.97644726725
2018-12-10,169854.2447441218,138513.22994157704
2018-12-11,169987.5781124274,138544.69100176878
2018-12-12,170553.7852378757,139242.3238130338
2018-12-13,170360.96052531744,139195.15022106442
2018-12-14,167514.6919667104,136624.90939145992
2018-12-17,163547.5772475537,133944.54585202533
2018-12-18,163842.29391228256,133797.67957561545
2018-12-19,161825.53103391023,131793.9718075984
2018-12-20,159055.52137757096,129648.61727544582
2018-12-21,156972.36789206546,126992.18250004148
2018-12-24,153090.4425279503,123636.66604875798
2018-12-26,160679.5028361858,129883.39633704245
2018-12-27,162268.20657684118,130880.57515790178
2018-12-28,162111.43925694606,130711.732934985
2018-12-31,163552.28351485438,131856.62395320903
2019-01-02,162090.21146316346,131993.77113779765
2019-01-03,158548.86985123856,128844.04745666984
2019-01-04,162401.16094638425,133159.77418325556
2019-01-07,163131.3862403132,134209.67907724515
2019-01-08,164693.0909886237,135470.64124946023
2019-01-09,166437.58701530469,136103.75009002315
2019-01-10,167719.26812561502,136583.86422683336
2019-01-11,167881.03334034674,136636.64429491817
2019-01-14,167011.35601013622,135803.05218806487
2019-01-15,168258.1785028508,137359.43875500932
2019-01-16,168244.54596717906,137691.83169529575
2019-01-17,169964.63374709582,138736.4630820564
2019-01-18,172982.01397179332,140583.03653313764
2019-01-22,170580.67807466682,138683.6740148125
2019-01-23,170504.9474421714,138973.90589474476
2019-01-24,172066.8223553016,139047.71699763165
2019-01-25,173117.86477159007,140224.321052502
2019-01-28,172180.24564751508,139158.5056452347
2019-01-29,172080.87064697937,138973.90589474476
2019-01-30,174356.6838912554,141173.92131923273
2019-01-31,174827.24138800165,142413.81646000937
2019-02-01,175491.10081062504,142482.3630548264
2019-02-04,177274.26307192742,143484.81538291468
2019-02-05,178188.74010912597,144086.2651817858
2019-02-06,178090.22524267464,143896.3469282715
2019-02-07,177701.21087496978,142524.60510761244
2019-02-08,178154.32782723926,142698.71183859906
2019-02-11,179629.4318636054,142777.8594428285
2019-02-12,182041.8728533585,144613.91287692916
2019-02-13,182693.91955718925,145083.42600432696
2019-02-14,182962.44236509045,144761.59807681656
2019-02-15,185057.71559284587,146339.1596651086
2019-02-19,184730.1920410264,146592.3690045292
2019-02-20,184688.16210464656,146887.80239841764
2019-02-21,184542.15951778684,146365.50020377597
2019-02-22,185393.4031215905,147272.9574084707
2019-02-25,185128.2330186525,147473.4226764429
2019-02-26,185403.45327453187,147367.95253186423
2019-02-27,184774.86850905788,147304.65244679886
2019-02-28,185221.77515153,147030.31308182614
2019-03-01,184998.6690733437,147948.28130434235
2019-03-04,184438.62478722184,147410.09559390025
2019-03-05,183448.4870263072,147209.61232760985
2019-03-06,181708.0448930977,146318.02963955648
2019-03-07,180926.2554056061,145094.0270137394
2019-03-08,180111.88024530234,144803.84012960258
2019-03-11,182231.1903821816,146903.65891674082
2019-03-12,182611.11252266951,147457.62915223336
2019-03-13,183915.7181481681,148433.6779475406
2019-03-14,183756.06594846305,148338.69182330617
2019-03-15,185101.079513948,149071.58333990048
2019-03-18,186156.32598434907,149612.09083338882
2019-03-19,185374.90868908569,149649.15836969594
2019-03-20,185073.37865058836,149198.76845537234
2019-03-21,188578.4240720053,150883.95998642553
2019-03-22,184995.5498574764,147979.98534182963
2019-03-25,185650.1789890448,147868.62074804457
2019-03-26,187141.15972612545,148970.8917488006
2019-03-27,187057.7086409452,148191.88854100995
2019-03-28,187642.96536633215,148753.62505080042
2019-03-29,189057.90051127787,149691.57140650472
2019-04-01,191534.66696450548,151466.75452849534
2019-04-02,191568.80598019256,151540.97959270052
2019-04-03,192206.9714782404,151779.4213120483
2019-04-04,191910.55398520577,152182.1876764478
2019-04-05,192892.12112038475,152918.80484490693
2019-04-08,193602.6351677132,153035.36195348907
2019-04-09,192252.53692554077,152251.08523846947
2019-04-10,193111.623410597,152770.39071313295
2019-04-11,194315.77641757135,152727.96867716504
2019-04-12,196124.9646020792,153761.3601142176
2019-04-15,195887.8707671167,153660.65952395863
2019-04-16,196291.4762793403,153761.3601142176
2019-04-17,196197.3710308872,153385.14126914463
2019-04-18,196315.3085263133,153687.1530483306
2019-04-22,195608.06951906884,153819.63866850868
2019-04-23,196461.2144491289,155202.70143130765
2019-04-24,197388.4034367324,154858.30361279016
2019-04-25,196614.93247320972,154762.91252639648
2019-04-26,197353.57313451663,155483.58318494153
2019-04-29,196972.5447166752,155727.31640983644
2019-04-30,196623.51884100997,155806.8329795887
2019-05-01,194556.13227988395,154635.70041344737
2019-05-02,195789.36684414983,154301.84960938772
2019-05-03,196348.86691633568,155812.14248345402
2019-05-06,194968.8058345848,155170.95239802494
2019-05-07,191510.0564121614,152579.644536982
2019-05-08,190661.00544449067,152367.62434873343
2019-05-09,191261.9725101298,151906.6514233156
2019-05-10,191699.8047327374,152669.70812119218
2019-05-13,186777.35036004108,148833.06962727997
2019-05-14,188647.04547636016,150179.1098495673
2019-05-15,188876.87228404093,151058.76865182145
2019-05-16,189461.9217208092,152457.75992621636
2019-05-17,188568.2806927526,151472.100028997
2019-05-20,186737.007794638,150470.5656151363
2019-05-21,189132.95303992397,151827.1528518815
2019-05-22,188571.60989385075,151360.7984293256
2019-05-23,187160.9337618486,149511.4532372435
2019-05-24,186724.5575699646,149850.55955021386
2019-05-28,185737.2943090665,148456.85078220698
2019-05-29,183922.5995731895,147460.6168730525
2019-05-30,185527.72966109327,147863.4012357702
2019-05-31,183820.6414591527,145870.86142418845
2019-06-03,183440.04085123952,145499.92508550352
2019-06-04,187509.6448395365,148658.26096188402
2019-06-05,190136.1435811254,149945.94163744844
2019-06-06,191183.24024420977,150921.05452020993
2019-06-07,192686.9753056916,152431.21240688983
