group,start,end,n_obs,dof,hac_lags,coefficient,estimate,se_hac,t_hac,ci_low,ci_high
rolling_24,2019-01-02,2025-01-02,24,17,2,CMA,0.04084573827710309,0.25572904112637107,0.15972272095963774,-0.46038318233058423,0.5420746588847905
rolling_24,2019-01-02,2025-01-02,24,17,2,Mom,0.01682460759407796,0.11180524375034405,0.15048138199713182,-0.20231367015659635,0.2359628853447523
rolling_24,2019-04-02,2025-04-02,24,17,2,alpha,0.0048361887356368006,0.007919971919528042,0.6106320558678184,-0.01068695622663816,0.020359333697911763
rolling_24,2019-04-02,2025-04-02,24,17,2,Mkt-RF,1.0088572440676935,0.09789528644581816,10.305473130476646,0.81698248263389,1.2007320055014972
rolling_24,2019-04-02,2025-04-02,24,17,2,SMB,0.1629852562843293,0.14412902827370008,1.1308288013627719,-0.11950763913212287,0.4454781517007815
rolling_24,2019-04-02,2025-04-02,24,17,2,HML,0.21313506324538423,0.17705368068046193,1.203787814103906,-0.13389015088832112,0.5601602773790896
rolling_24,2019-04-02,2025-04-02,24,17,2,RMW,0.25003709446280664,0.21534435276379713,1.1611035592703127,-0.1720378369542357,0.672112025879849
rolling_24,2019-04-02,2025-04-02,24,17,2,CMA,-0.020880125734306497,0.20756457037340434,-0.10059580831518397,-0.427706683666179,0.385946432197566
rolling_24,2019-04-02,2025-04-02,24,17,2,Mom,0.037429709833126906,0.08275552550529006,0.4522925762912865,-0.1247711201572416,0.1996305398234954
rolling_24,2019-07-02,2025-07-02,24,17,2,alpha,0.006158736840153058,0.007708553588670011,0.79894843686436,-0.008950028193640163,0.021267501873946278
rolling_24,2019-07-02,2025-07-02,24,17,2,Mkt-RF,1.0321363309208658,0.08320304000304919,12.405031485424576,0.8690583725148894,1.1952142893268423
rolling_24,2019-07-02,2025-07-02,24,17,2,SMB,0.1434863227722687,0.15711913225326873,0.9132326580124909,-0.164467176444138,0.4514398219886754
rolling_24,2019-07-02,2025-07-02,24,17,2,HML,0.19395711069247223,0.1535277120801473,1.2633361629932924,-0.10695720498461647,0.49487142636956094
rolling_24,2019-07-02,2025-07-02,24,17,2,RMW,0.19919250115668027,0.1959094963203839,1.0167577626299822,-0.18479011163127215,0.5831751139446327
rolling_24,2019-07-02,2025-07-02,24,17,2,CMA,0.022331981458608652,0.18671121485208061,0.11960707061062645,-0.34362199965146933,0.38828596256868664
rolling_24,2019-07-02,2025-07-02,24,17,2,Mom,0.045020585632695315,0.07736070816534378,0.5819567413534062,-0.1066064023713785,0.19664757363676913
