symbol,cik,valid_from,valid_to,status,evidence_count,direct_ticker_proofs,sec_issuer_filings,first_filed,last_filed,name_match,official_name_chain_match,other_sec_tickers_same_cik,source_refs
IGT,0000353944,2010-01-01,2014-06-20,corroborated_candidate,16,0,16,2010-02-11,2014-05-07,True,False,[],"[{""accession"": ""0001437749-10-000316"", ""cik"": ""0000353944"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-11"", ""historical_name"": ""INTERNATIONAL GAME TECHNOLOGY"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0001437749-12-007948"", ""cik"": ""0000353944"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-08-08"", ""historical_name"": ""INTERNATIONAL GAME TECHNOLOGY"", ""sha256"": ""a5b705fab7948837fc890d820c2b809d4afdb0ff1836129ad5a16127275f0ebf"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q3.zip""}, {""accession"": ""0001437749-12-001209"", ""cik"": ""0000353944"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-08"", ""historical_name"": ""INTERNATIONAL GAME TECHNOLOGY"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
ILMN,0001110803,2015-11-19,2016-01-01,unresolved,0,0,0,,,False,False,[],[]
INTC,0000050863,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-22,2015-10-28,True,False,[],"[{""accession"": ""0000950123-10-015237"", ""cik"": ""0000050863"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-22"", ""historical_name"": ""INTEL CORP"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000050863-13-000043"", ""cik"": ""0000050863"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-29"", ""historical_name"": ""INTEL CORP"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-075534"", ""cik"": ""0000050863"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-23"", ""historical_name"": ""INTEL CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
INTU,0000896878,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-03-01,2015-11-20,True,False,[],"[{""accession"": ""0000950123-10-019101"", ""cik"": ""0000896878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-01"", ""historical_name"": ""INTUIT INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000896878-13-000068"", ""cik"": ""0000896878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-30"", ""historical_name"": ""INTUIT INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000896878-12-000048"", ""cik"": ""0000896878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-29"", ""historical_name"": ""INTUIT INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
IP,0000051434,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,23,2010-02-25,2015-11-05,True,False,[],"[{""accession"": ""0000051434-13-000004"", ""cik"": ""0000051434"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-02-26"", ""sha256"": ""7fb90371dc7d027aac8d65f127a2137af517419c05430027c093bcf334588c1d"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/51434/000005143413000004/ip-20121231.xml""}, {""accession"": ""0000051434-15-000036"", ""cik"": ""0000051434"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-05"", ""sha256"": ""32b4c7e8750b806960dfe39887d108767e30f384b2e76d375e29d2e00c394d4c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/51434/000005143415000036/ip-20150930.xml""}, {""accession"": ""0001193125-10-040916"", ""cik"": ""0000051434"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-25"", ""sha256"": ""2e26fe729f7a8dbf92657a877a245a4f95e9434fd06735bd198a43139dd402d9"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/51434/000119312510040916/ip-20091231.xml""}, {""accession"": ""0000051434-13-000008"", ""cik"": ""0000051434"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-08"", ""historical_name"": ""INTERNATIONAL PAPER CO /NEW/"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-081097"", ""cik"": ""0000051434"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-27"", ""historical_name"": ""INTERNATIONAL PAPER CO /NEW/"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
IPG,0000051644,2010-01-01,2016-01-01,corroborated_candidate,22,0,22,2010-07-29,2015-10-22,True,False,[],"[{""accession"": ""0001193125-10-169995"", ""cik"": ""0000051644"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-07-29"", ""historical_name"": ""INTERPUBLIC GROUP OF COMPANIES, INC."", ""sha256"": ""52014faf614ca0d7b8040e364f5b3e99f28d5e96b711aa922b490056e2c1d7b5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q3.zip""}, {""accession"": ""0000051644-13-000025"", ""cik"": ""0000051644"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-07-25"", ""historical_name"": ""INTERPUBLIC GROUP OF COMPANIES, INC."", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0000051644-12-000005"", ""cik"": ""0000051644"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-24"", ""historical_name"": ""INTERPUBLIC GROUP OF COMPANIES, INC."", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
IRM,0001020569,2010-01-01,2016-01-01,corroborated_candidate,23,0,23,2010-05-10,2015-10-30,True,False,[],"[{""accession"": ""0001047469-10-005007"", ""cik"": ""0001020569"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-05-10"", ""historical_name"": ""IRON MOUNTAIN INC"", ""sha256"": ""25f416b020fd3e62a67dbf8c6522c9f239e716099b61cf5d05a59a91ffdef1f1"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q2.zip""}, {""accession"": ""0001047469-13-005389"", ""cik"": ""0001020569"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-02"", ""historical_name"": ""IRON MOUNTAIN INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001047469-12-001785"", ""cik"": ""0001020569"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""IRON MOUNTAIN INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
ISRG,0001035267,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,24,2010-01-29,2015-10-21,True,False,[],"[{""accession"": ""0001035267-15-000104"", ""cik"": ""0001035267"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-10-21"", ""sha256"": ""9f1d4cd4d1e7d0f14c5ddda2334e5b570350ab1350d08fd5ffce4f118dc56f6c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1035267/000103526715000104/isrg-20150930.xml""}, {""accession"": ""0001193125-10-016932"", ""cik"": ""0001035267"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-01-29"", ""sha256"": ""1c52fc9d342e840e6f727c42b3f90934d966bf15a9f3b89a03dc3501dc3ee191"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1035267/000119312510016932/isrg-20091231.xml""}, {""accession"": ""0001193125-13-036675"", ""cik"": ""0001035267"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-02-04"", ""sha256"": ""2ef06777e32b0bf883b2efd47b5e53619d35af0a6d0c102bd6245a3606490c01"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1035267/000119312513036675/isrg-20121231.xml""}, {""accession"": ""0001193125-13-162385"", ""cik"": ""0001035267"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-19"", ""historical_name"": ""INTUITIVE SURGICAL INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-039226"", ""cik"": ""0001035267"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-06"", ""historical_name"": ""INTUITIVE SURGICAL INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
ITT,0000216228,2010-01-01,2011-10-31,corroborated_candidate,8,0,8,2010-03-01,2011-10-28,True,False,[],"[{""accession"": ""0000950123-10-018519"", ""cik"": ""0000216228"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-01"", ""historical_name"": ""ITT CORP"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000950123-11-017908"", ""cik"": ""0000216228"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2011-02-24"", ""historical_name"": ""ITT CORP"", ""sha256"": ""e63b781a5e57e55d68e110a06d3f697e942a60e17f093bbdc1a16ac7152a7df5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2011q1.zip""}, {""accession"": ""0000950123-11-093025"", ""cik"": ""0000216228"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2011-10-28"", ""historical_name"": ""ITT CORP"", ""sha256"": ""0f674f68094cc65c83da3c142775dcfd091250e293783c3e8211ee4e97bc083f"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2011q4.zip""}]"
ITW,0000049826,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-26,2015-10-30,True,False,[],"[{""accession"": ""0000950123-10-017817"", ""cik"": ""0000049826"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-26"", ""historical_name"": ""ILLINOIS TOOL WORKS INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000049826-13-000024"", ""cik"": ""0000049826"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-03"", ""historical_name"": ""ILLINOIS TOOL WORKS INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-067004"", ""cik"": ""0000049826"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-17"", ""historical_name"": ""ILLINOIS TOOL WORKS INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
IVZ,0000914208,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-26,2015-10-29,True,False,[],"[{""accession"": ""0000950123-10-017949"", ""cik"": ""0000914208"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-26"", ""historical_name"": ""INVESCO LTD."", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000914208-13-000352"", ""cik"": ""0000914208"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-30"", ""historical_name"": ""INVESCO LTD."", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000914208-12-000332"", ""cik"": ""0000914208"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-24"", ""historical_name"": ""INVESCO LTD."", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
JAVA,0000709519,2010-01-01,2010-01-27,unresolved,0,0,0,,,False,False,[],[]
JBHT,0000728535,2015-07-01,2016-01-01,confirmed_by_multiple_evidence,2,2,2,2015-07-30,2015-10-23,False,False,[],"[{""accession"": ""0001437749-15-014312"", ""cik"": ""0000728535"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-07-30"", ""sha256"": ""a8115cb36e1fcda9d976d91939d40bcef661fd7453bf2606df83d17b244c51d2"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/728535/000143774915014312/jbht-20150630.xml""}, {""accession"": ""0001437749-15-018776"", ""cik"": ""0000728535"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-10-23"", ""sha256"": ""ee03f73a58ea21f040fafeb1d9db8eeefd4f091f9d769246ba5feb364d590967"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/728535/000143774915018776/jbht-20150930.xml""}]"
JBL,0000898293,2010-01-01,2014-11-05,confirmed_by_multiple_evidence,2,2,16,2011-01-07,2014-10-21,True,False,[],"[{""accession"": ""0001193125-13-006897"", ""cik"": ""0000898293"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-01-08"", ""sha256"": ""e235869f6f4f674c5f5aa096347bb826c8b3831d548e82068f8b5cfd8e5751aa"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/898293/000119312513006897/jbl-20121130.xml""}, {""accession"": ""0001193125-14-377410"", ""cik"": ""0000898293"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2014-10-21"", ""sha256"": ""e2670299a300ef6e1216a13676152009925794db1b7b85f4dcaaa5358411e7d7"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/898293/000119312514377410/jbl-20140831.xml""}, {""accession"": ""0000950123-11-001461"", ""cik"": ""0000898293"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2011-01-07"", ""historical_name"": ""JABIL CIRCUIT INC"", ""sha256"": ""e63b781a5e57e55d68e110a06d3f697e942a60e17f093bbdc1a16ac7152a7df5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2011q1.zip""}, {""accession"": ""0001193125-13-144069"", ""cik"": ""0000898293"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-05"", ""historical_name"": ""JABIL CIRCUIT INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-006590"", ""cik"": ""0000898293"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-09"", ""historical_name"": ""JABIL CIRCUIT INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
JCI,0000833444,2010-08-27,2016-01-01,corroborated_candidate,21,0,21,2010-11-12,2015-11-13,False,True,[],"[{""accession"": ""0001047469-10-009627"", ""cik"": ""0000833444"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-11-12"", ""historical_name"": ""TYCO INTERNATIONAL LTD"", ""sha256"": ""3dc43a8559cba9e1a9bb5a283a99e1fdfd2b0eaa7a9460887d5b4c70d69cef63"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q4.zip""}, {""accession"": ""0000833444-13-000035"", ""cik"": ""0000833444"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-07-26"", ""historical_name"": ""TYCO INTERNATIONAL LTD"", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0001047469-12-000495"", ""cik"": ""0000833444"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-31"", ""historical_name"": ""TYCO INTERNATIONAL LTD"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""8f9bb9258601d21d69426c560d7c1025ddb71d25d572b53fb6793ed6e0ff9474"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000833444.json""}]"
JCP,0001166126,2010-01-01,2013-12-02,confirmed_by_multiple_evidence,6,6,15,2010-03-30,2013-09-10,False,False,[],"[{""accession"": ""0001166126-12-000051"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-06-06"", ""sha256"": ""8f6f075fc146565d3add32569148f8eae4b32c13cecf691e2178de7beb61ed64"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000116612612000051/jcp-20120428.xml""}, {""accession"": ""0001166126-12-000077"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-09-04"", ""sha256"": ""51248bbe8035625d47fd40472c46e556d3c3fd667742295a6cae5da51db53d27"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000116612612000077/jcp-20120728.xml""}, {""accession"": ""0001166126-12-000084"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-12-04"", ""sha256"": ""fa8bd989bc22c5505fe7b10310b7ee762a3abd588e9c2dbbb7d9b15a099cb881"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000116612612000084/jcp-20121027.xml""}, {""accession"": ""0001166126-13-000016"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-03-20"", ""sha256"": ""be4ae0c074dda4995f305b70d3cfe2137a9190e4e6eae6adbfbfcdc6dceb939a"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000116612613000016/jcp-20130202.xml""}, {""accession"": ""0001166126-13-000041"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-06-11"", ""sha256"": ""e9198317c17c083ce09b5c1100fbe795fab709bd9ed20b14528cd2b7cd7cc54d"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000116612613000041/jcp-20130504.xml""}, {""accession"": ""0001193125-13-362878"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-09-10"", ""sha256"": ""fc99ab959102a16de457d4de96d854de4f64a14bb65a1b552bc2ecfd2dbbfc34"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1166126/000119312513362878/jcp-20130803.xml""}, {""accession"": ""0001193125-10-071527"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-30"", ""historical_name"": ""J C PENNEY CO INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0001166126-11-000069"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2011-12-07"", ""historical_name"": ""J C PENNEY CO INC"", ""sha256"": ""0f674f68094cc65c83da3c142775dcfd091250e293783c3e8211ee4e97bc083f"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2011q4.zip""}, {""accession"": ""0001193125-12-135077"", ""cik"": ""0001166126"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-03-28"", ""historical_name"": ""J C PENNEY CO INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
JEC,0000052988,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,24,2010-01-28,2015-11-24,True,False,[],"[{""accession"": ""0000052988-13-000006"", ""cik"": ""0000052988"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-01-24"", ""sha256"": ""761dabaace63c3407313792255832581b453b2eca29ff730b86246ce3af1c7a2"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/52988/000005298813000006/jec-20120629.xml""}, {""accession"": ""0000052988-15-000155"", ""cik"": ""0000052988"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-24"", ""sha256"": ""ebc256814de671287394202d5f0af867a8c8213b569b0c4f7e3758962a91ceae"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/52988/000005298815000155/jec-20151002.xml""}, {""accession"": ""0001193125-10-015547"", ""cik"": ""0000052988"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-01-28"", ""sha256"": ""45e9d4d48fb2d68288cb28ac3fbc94e43808ced7bf7b4c774a3ec7925ef9b075"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/52988/000119312510015547/jec-20100101.xml""}, {""accession"": ""0000052988-13-000082"", ""cik"": ""0000052988"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-01"", ""historical_name"": ""JACOBS ENGINEERING GROUP INC /DE/"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000052988-12-000005"", ""cik"": ""0000052988"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-27"", ""historical_name"": ""JACOBS ENGINEERING GROUP INC /DE/"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
JEF,0000096223,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-26,2015-11-05,False,True,[],"[{""accession"": ""0000096223-10-000004"", ""cik"": ""0000096223"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-26"", ""historical_name"": ""LEUCADIA NATIONAL CORP"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000909518-13-000127"", ""cik"": ""0000096223"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-09"", ""historical_name"": ""LEUCADIA NATIONAL CORP"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000096223-12-000009"", ""cik"": ""0000096223"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-27"", ""historical_name"": ""LEUCADIA NATIONAL CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""5f025f6a1cc2e4e5e62bcda6a6025902699a3c5fb6644648ac52fea3f5643be6"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000096223.json""}]"
