year,as_of,symbol,cik,entity_id,identity_tier,expected_sessions,yahoo_sessions,yahoo_first,yahoo_last,finsaber_sessions,finsaber_first,finsaber_last,overlap_returns,overlap_status,overlap_p99,known_cik_conflict,selected_source,coverage_status,price_attribution,price_source_status,terminal_status,identity_valid_from,identity_valid_to,membership_end_reason,sic,membership_exit_next_365d
2012,2012-03-31,V,0001403161,cik:0001403161,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.8692713247167075e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-12-21,2016-01-01,source_boundary,7389,False
2012,2012-03-31,VAR,0000203527,cik:0000203527,confirmed_by_multiple_evidence,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2007-02-12,2016-01-01,source_boundary,3845,False
2012,2012-03-31,VFC,0000103379,cik:0000103379,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.813696028781456e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2320,False
2012,2012-03-31,VIAB,0001339947,cik:0001339947,corroborated_candidate,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2006-01-03,2016-01-01,source_boundary,4841,False
2012,2012-03-31,VIAV,,,,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2000-07-27,2013-12-23,exit,,False
2012,2012-03-31,VLO,0001035002,cik:0001035002,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.0021462743537160067,False,yahoo,complete,accredited_entity_interval,tier_a,none,2004-04-29,2016-01-01,source_boundary,2911,False
2012,2012-03-31,VMC,0001396009,cik:0001396009,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,3.139741896260873e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1999-07-01,2016-01-01,source_boundary,1400,False
2012,2012-03-31,VNO,0000899689,cik:0000899689,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,2.9338836737025126e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2005-08-12,2016-01-01,source_boundary,6798,False
2012,2012-03-31,VRSN,0001014473,cik:0001014473,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.0001594325463347135,False,yahoo,complete,accredited_entity_interval,tier_a,none,2006-02-01,2016-01-01,source_boundary,7371,False
2012,2012-03-31,VTR,0000740260,cik:0000740260,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.00019641198104786373,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-03-04,2016-01-01,source_boundary,6798,False
2012,2012-03-31,VZ,0000732712,cik:0000732712,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.550078454551577e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4813,False
2012,2012-03-31,WAT,0001000697,cik:0001000697,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,8.517803662622115e-08,False,yahoo,complete,accredited_entity_interval,tier_a,none,2002-01-02,2016-01-01,source_boundary,3826,False
2012,2012-03-31,WBA,0001618921,cik:0001618921,corroborated_candidate,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2012,2012-03-31,WDC,0000106040,cik:0000106040,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,7.060946967822894e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-07-01,2016-01-01,source_boundary,3572,False
2012,2012-03-31,WEC,0000783325,cik:0000783325,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.258780860116886e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-10-31,2016-01-01,source_boundary,4931,False
2012,2012-03-31,WELL,0000766704,cik:0000766704,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,3.0660490796385902e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-01-30,2016-01-01,source_boundary,6798,False
2012,2012-03-31,WFC,0000072971,cik:0000072971,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.663098665417254e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6021,False
2012,2012-03-31,WFM,0000865436,cik:0000865436,corroborated_candidate,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2006-01-03,2016-01-01,source_boundary,5411,False
2012,2012-03-31,WHR,0000106640,cik:0000106640,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,2.8463824586455484e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3630,False
2012,2012-03-31,WIN,0001282266,cik:0001282266,corroborated_candidate,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2006-07-18,2015-04-07,exit,4813,False
2012,2012-03-31,WLP,0001156039,cik:0001156039,reviewed_alias,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2009-12-01,2014-12-03,ticker_change,6324,False
2012,2012-03-31,WM,0000823768,cik:0000823768,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,3.5383060805183055e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1998-07-17,2016-01-01,source_boundary,4953,False
2012,2012-03-31,WMB,0000107263,cik:0000107263,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,9.457107699148981e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4922,False
2012,2012-03-31,WMT,0000104169,cik:0000104169,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,4.4140206984078e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,5331,False
2012,2012-03-31,WPX,0001518832,cik:0001518832,confirmed_by_multiple_evidence,253,0,,,76,2011-12-12,2012-03-30,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2012-01-03,2014-03-24,exit,,False
2012,2012-03-31,WU,0001365135,cik:0001365135,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,1.055203675009997e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,2006-10-02,2016-01-01,source_boundary,7389,False
2012,2012-03-31,WY,0000106535,cik:0000106535,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,7.825157800807061e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6798,False
2012,2012-03-31,WYND,,,,253,0,,,0,,,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2006-08-01,2016-01-01,source_boundary,,False
2012,2012-03-31,WYNN,0001174922,cik:0001174922,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,1.3920489187631005e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-11-14,2016-01-01,source_boundary,7011,False
2012,2012-03-31,X,0001163302,cik:0001163302,confirmed_by_multiple_evidence,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2014-07-02,exit,3312,False
2012,2012-03-31,XEL,0000072903,cik:0000072903,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,5.923856611746993e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4931,False
2012,2012-03-31,XL,0000875159,cik:0000875159,corroborated_candidate,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2001-09-04,2016-01-01,source_boundary,6331,False
2012,2012-03-31,XLNX,0000743988,cik:0000743988,corroborated_candidate,253,0,,,253,2011-03-31,2012-03-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1999-11-08,2016-01-01,source_boundary,3674,False
2012,2012-03-31,XOM,,,,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,2.1340326714580647e-06,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2012,2012-03-31,XRAY,0000818479,cik:0000818479,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.000141075841007895,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-11-14,2016-01-01,source_boundary,3843,False
2012,2012-03-31,XRX,,,,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,5.32383990151509e-05,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2012,2012-03-31,XYL,0001524472,cik:0001524472,corroborated_candidate,253,117,2011-10-13,2012-03-30,117,2011-10-13,2012-03-30,116,consistent_overlap,4.33105727029037e-06,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2011-11-01,2016-01-01,source_boundary,3561,False
2012,2012-03-31,YUM,0001041061,cik:0001041061,corroborated_candidate,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.004708312189461661,False,yahoo,complete,accredited_entity_interval,tier_a,none,1997-10-07,2016-01-01,source_boundary,5812,False
2012,2012-03-31,ZBH,,,,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,2.1267949635428454e-06,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2001-08-07,2016-01-01,source_boundary,,False
2012,2012-03-31,ZION,0000109380,cik:0000109380,confirmed_by_multiple_evidence,253,253,2011-03-31,2012-03-30,253,2011-03-31,2012-03-30,252,consistent_overlap,0.0002985642740360018,False,yahoo,complete,accredited_entity_interval,tier_a,none,2001-06-25,2016-01-01,source_boundary,6021,False
2012,2012-03-31,SPY,,,benchmark,253,253,2011-03-31,2012-03-30,0,,,0,not_applicable,,False,yahoo,complete,benchmark,benchmark,none,,,,,False
2012,2012-06-30,A,0001090872,cik:0001090872,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,5.818739247909211e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2000-06-05,2016-01-01,source_boundary,3825,False
2012,2012-06-30,AABA,,,,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1999-12-08,2016-01-01,source_boundary,,False
2012,2012-06-30,AAPL,0000320193,cik:0000320193,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,9.54730892683831e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3571,False
2012,2012-06-30,ABC,0001140859,cik:0001140859,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2001-08-30,2016-01-01,source_boundary,5122,False
2012,2012-06-30,ABT,0000001800,cik:0000001800,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.5303217269043736e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2834,False
2012,2012-06-30,ACN,0001467373,cik:0001467373,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.2050417378050025e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2011-07-06,2016-01-01,source_boundary,7389,False
2012,2012-06-30,ADBE,0000796343,cik:0000796343,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.00020771943291845508,False,yahoo,complete,accredited_entity_interval,tier_a,none,1997-05-06,2016-01-01,source_boundary,7372,False
2012,2012-06-30,ADI,0000006281,cik:0000006281,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,3.990938346625231e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1999-10-12,2016-01-01,source_boundary,3674,False
2012,2012-06-30,ADM,0000007084,cik:0000007084,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.667565867142455e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2070,False
2012,2012-06-30,ADP,0000008670,cik:0000008670,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,3.888707476612519e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,7374,False
2012,2012-06-30,ADSK,0000769397,cik:0000769397,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.00013323382204945668,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,7372,False
2012,2012-06-30,AEE,0001002910,cik:0001002910,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.569533351900246e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4931,False
2012,2012-06-30,AEP,0000004904,cik:0000004904,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,3.950218644170889e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4911,False
2012,2012-06-30,AES,0000874761,cik:0000874761,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,1.1987076882276074e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,1998-10-02,2016-01-01,source_boundary,4991,False
2012,2012-06-30,AET,0001122304,cik:0001122304,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,6324,False
2012,2012-06-30,AFL,0000004977,cik:0000004977,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,5.82062406703221e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1999-05-28,2016-01-01,source_boundary,6321,False
2012,2012-06-30,AGN,,,,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,True,,ticker_recycled,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2012,2012-06-30,AIG,0000005272,cik:0000005272,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.557687973808514e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6331,False
2012,2012-06-30,AIV,0000922864,cik:0000922864,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.0049614332152298985,False,yahoo,complete,accredited_entity_interval,tier_a,none,2003-03-14,2016-01-01,source_boundary,6798,False
2012,2012-06-30,AIZ,0001267238,cik:0001267238,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,3.212413926158009e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2007-04-10,2016-01-01,source_boundary,6321,False
2012,2012-06-30,AKAM,0001086222,cik:0001086222,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.00020513395028764483,False,yahoo,complete,accredited_entity_interval,tier_a,none,2007-07-12,2016-01-01,source_boundary,7389,False
2012,2012-06-30,ALL,0000899051,cik:0000899051,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.756986946709008e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6331,False
2012,2012-06-30,ALTR,0000768251,cik:0000768251,corroborated_candidate,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2000-04-18,2015-12-28,exit,3674,False
2012,2012-06-30,ALXN,0000899866,cik:0000899866,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2012-05-25,2016-01-01,source_boundary,2834,False
2012,2012-06-30,AMAT,0000006951,cik:0000006951,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.0004896227864689463,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3674,False
2012,2012-06-30,AMD,0000002488,cik:0000002488,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.0008871816914530784,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2013-09-23,exit,3674,False
2012,2012-06-30,AMGN,0000318154,cik:0000318154,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.373540186635383e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2836,False
2012,2012-06-30,AMP,0000820027,cik:0000820027,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.7445533394898635e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2005-10-03,2016-01-01,source_boundary,6282,False
2012,2012-06-30,AMT,0001053507,cik:0001053507,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.2363343148201793e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2007-11-19,2016-01-01,source_boundary,6798,False
2012,2012-06-30,AMZN,0001018724,cik:0001018724,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.7173683795820306e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,2005-11-21,2016-01-01,source_boundary,5961,False
2012,2012-06-30,AN,0000350698,cik:0000350698,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,9.444843918959834e-08,False,yahoo,complete,accredited_entity_interval,tier_a,none,2003-02-24,2016-01-01,source_boundary,5500,False
2012,2012-06-30,ANDV,0000050104,cik:0000050104,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2007-09-27,2016-01-01,source_boundary,2911,False
2012,2012-06-30,ANF,0001018840,cik:0001018840,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.797988659506427e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2007-03-29,2013-12-23,exit,5651,False
2012,2012-06-30,ANRZQ,,,,253,0,,,0,,,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2011-06-02,2012-10-02,exit,,True
2012,2012-06-30,AON,0000315293,cik:0000315293,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.4346546410147793e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-04-23,2016-01-01,source_boundary,6411,False
2012,2012-06-30,APA,,,,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,1.5072315060493675e-06,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1997-07-28,2016-01-01,source_boundary,,False
2012,2012-06-30,APC,0000773910,cik:0000773910,confirmed_by_multiple_evidence,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1997-07-28,2016-01-01,source_boundary,1311,False
2012,2012-06-30,APD,0000002969,cik:0000002969,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,divergent_overlap,0.006989499123939289,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2810,False
2012,2012-06-30,APH,0000820313,cik:0000820313,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.58500787423044e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-09-30,2016-01-01,source_boundary,3678,False
2012,2012-06-30,APOL,0000929887,cik:0000929887,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2002-05-15,2013-07-01,exit,8200,False
2012,2012-06-30,ARG,0000804212,cik:0000804212,confirmed_by_multiple_evidence,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2009-09-09,2016-01-01,source_boundary,5084,False
2012,2012-06-30,ARNC,,,,253,0,,,0,,,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2012,2012-06-30,ATGE,,,,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2009-06-09,2012-10-01,exit,,True
2012,2012-06-30,ATI,0001018963,cik:0001018963,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.484443137237283e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2015-07-02,exit,3317,False
2012,2012-06-30,AVB,0000915912,cik:0000915912,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2007-01-10,2016-01-01,source_boundary,6798,False
2012,2012-06-30,AVP,0000008868,cik:0000008868,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2015-03-23,exit,2844,False
2012,2012-06-30,AVY,0000008818,cik:0000008818,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.4201208218386264e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2670,False
2012,2012-06-30,AXP,0000004962,cik:0000004962,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,2.180614471640752e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6199,False
2012,2012-06-30,AZO,0000866787,cik:0000866787,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,8.472859383767964e-08,False,yahoo,complete,accredited_entity_interval,tier_a,none,1997-01-02,2016-01-01,source_boundary,5531,False
2012,2012-06-30,BA,0000012927,cik:0000012927,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,1.5982418208260198e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3721,False
2012,2012-06-30,BAC,0000070858,cik:0000070858,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,0.0009262759921601676,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6021,False
2012,2012-06-30,BAX,0000010456,cik:0000010456,confirmed_by_multiple_evidence,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,divergent_overlap,0.0058937667357199346,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3841,False
2012,2012-06-30,BBBY,0000886158,cik:0000886158,corroborated_candidate,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1999-10-01,2016-01-01,source_boundary,5700,False
2012,2012-06-30,BBT,0000092230,cik:0000092230,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,divergent_overlap,0.045422708036006516,False,yahoo,complete,accredited_entity_interval,tier_a,none,1997-12-04,2016-01-01,source_boundary,6021,False
2012,2012-06-30,BBY,0000764478,cik:0000764478,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,6.592619063729988e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1999-06-30,2016-01-01,source_boundary,5731,False
2012,2012-06-30,BCR,0000009892,cik:0000009892,confirmed_by_multiple_evidence,253,0,,,253,2011-06-30,2012-06-29,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,3841,False
2012,2012-06-30,BDX,0000010795,cik:0000010795,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.154754960616906e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3841,False
2012,2012-06-30,BEAM,0000789073,cik:0000789073,confirmed_by_multiple_evidence,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,1996-01-02,2014-05-01,exit,2080,False
2012,2012-06-30,BEN,0000038777,cik:0000038777,corroborated_candidate,253,253,2011-06-30,2012-06-29,253,2011-06-30,2012-06-29,252,consistent_overlap,4.342629282769739e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1998-04-29,2016-01-01,source_boundary,6282,False
2012,2012-06-30,BF-B,0000014693,cik:0000014693,corroborated_candidate,253,253,2011-06-30,2012-06-29,0,,,0,insufficient_overlap,,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2080,False
2012,2012-06-30,BHGE,,,,253,0,,,0,,,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
