year,as_of,symbol,cik,entity_id,identity_tier,expected_sessions,yahoo_symbol,finsaber_symbol,yahoo_sessions,yahoo_first,yahoo_last,finsaber_sessions,finsaber_first,finsaber_last,overlap_returns,overlap_status,overlap_p99,known_cik_conflict,sec_first_periodic,sec_delisting,listing_check,yahoo_level,finsaber_level,finsaber_adjustment,yahoo_adjustment,level_ratio,selected_source,source_symbol,coverage_status,history,price_attribution,price_source_status,forward_status,identity_valid_from,identity_valid_to,membership_end_reason,sic,public_float_usd,membership_exit_next_365d
2012,2012-12-31,CME,0001156375,cik:0001156375,corroborated_candidate,253,CME,CME,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,8.409191525555638e-05,False,2005-08-04,,,passed,passed,not_assessed,not_assessed,"[0.1994, 0.9944]",yahoo,CME,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2006-08-11,2016-01-01,source_boundary,6200,17700000000.0,False
2012,2012-12-31,CMG,0001058090,cik:0001058090,corroborated_candidate,253,CMG,CMG,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,8.931917986898527e-08,False,2006-03-17,,,passed,passed,not_assessed,not_assessed,"[0.4992, 0.6313]",yahoo,CMG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2011-04-28,2016-01-01,source_boundary,5812,6010000000.0,False
2012,2012-12-31,CMI,0000026172,cik:0000026172,corroborated_candidate,253,CMI,CMI,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.4769378837575804e-06,False,1994-03-10,,,passed,passed,not_assessed,not_assessed,"[1.0026, 0.9997]",yahoo,CMI,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3510,18500000000.0,False
2012,2012-12-31,CMS,0000811156,cik:0000811156,confirmed_by_multiple_evidence,253,CMS,CMS,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,5.642022479483977e-06,False,1997-08-14,,,passed,passed,not_assessed,not_assessed,"[0.9865, 0.999]",yahoo,CMS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1999-05-03,2016-01-01,source_boundary,4931,6165000000.0,False
2012,2012-12-31,CNP,0001130310,cik:0001130310,corroborated_candidate,253,CNP,CNP,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,7.372359847335198e-06,False,2002-04-01,,,passed,passed,not_assessed,not_assessed,"[0.9917, 0.9908]",yahoo,CNP,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4911,8760880387.0,False
2012,2012-12-31,CNX,0001070412,cik:0001070412,corroborated_candidate,253,CNX,CNX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,4.0953560329382046e-06,False,1999-05-17,,,passed,passed,not_assessed,not_assessed,"[0.4107, 0.5307]",yahoo,CNX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2006-06-28,2016-01-01,source_boundary,1221,2829700137.0,False
2012,2012-12-31,COF,0000927628,cik:0000927628,confirmed_by_multiple_evidence,253,COF,COF,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.243067049614301e-06,False,1996-08-14,,,passed,passed,not_assessed,not_assessed,"[0.9926, 0.8353]",yahoo,COF,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1998-07-01,2016-01-01,source_boundary,6022,31515866408.0,False
2012,2012-12-31,COG,0000858470,cik:0000858470,corroborated_candidate,253,COG,COG,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,1994-03-29,2026-05-07,,missing,passed,dividends_reconciled,not_assessed,"[1.0032, 0.9954]",finsaber,COG,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2008-06-23,2016-01-01,source_boundary,1311,8300000000.0,False
2012,2012-12-31,COL,0001137411,cik:0001137411,corroborated_candidate,253,COL,COL,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2001-08-13,2018-11-27,,missing,failed,dividend_mismatch,not_assessed,"[9.9422, 9.9258]",,,price_level_failed,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2001-07-02,2016-01-01,source_boundary,3728,8300000000.0,False
2012,2012-12-31,COP,0001163165,cik:0001163165,corroborated_candidate,253,COP,COP,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,5.599218983365395e-06,False,2005-11-02,,,passed,passed,not_assessed,not_assessed,"[0.959, 0.8543]",yahoo,COP,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2911,67900000000.0,False
2012,2012-12-31,COST,0000909832,cik:0000909832,confirmed_by_multiple_evidence,253,COST,COST,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.591521171606658e-06,False,1994-01-05,,,passed,passed,not_assessed,not_assessed,"[0.9915, 0.9918]",yahoo,COST,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5331,36229506282.0,False
2012,2012-12-31,COV,0001385187,cik:0001385187,confirmed_by_multiple_evidence,253,COV,COV,0,,,118.0,2011-12-28,2012-06-15,0.0,insufficient_overlap,,False,2007-08-10,2015-01-30,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2011-03-01,2015-01-27,exit,3841,26332000000.0,False
2012,2012-12-31,CPB,0000016732,cik:0000016732,corroborated_candidate,253,CPB,CPB,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,3.6743716836507015e-06,False,1994-03-11,,,passed,passed,not_assessed,not_assessed,"[0.5823, 0.5902, 0.5812]",yahoo,CPB,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2000,5793740752.0,False
2012,2012-12-31,CRM,0001108524,cik:0001108524,confirmed_by_multiple_evidence,253,CRM,CRM,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.7507985642327704e-06,False,2006-03-15,,,passed,passed,not_assessed,not_assessed,"[0.7, 0.5944]",yahoo,CRM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-09-15,2016-01-01,source_boundary,7372,12100000000.0,False
2012,2012-12-31,CSCO,0000858877,cik:0000858877,confirmed_by_multiple_evidence,253,CSCO,CSCO,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,0.00030522935093605264,False,2004-02-17,,,passed,passed,not_assessed,not_assessed,"[0.9977, 0.9941, 1.0043]",yahoo,CSCO,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3576,105101493544.0,False
2012,2012-12-31,CSX,0000277948,cik:0000277948,corroborated_candidate,253,CSX,CSX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.9949608115246162e-05,False,1994-03-04,,,passed,passed,not_assessed,not_assessed,"[0.9031, 0.8888]",yahoo,CSX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4011,21000000000.0,False
2012,2012-12-31,CTAS,0000723254,cik:0000723254,corroborated_candidate,253,CTAS,CTAS,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.1138331901571211e-05,False,1994-01-12,,,passed,passed,not_assessed,not_assessed,"[0.9995, 0.9997]",yahoo,CTAS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2001-03-01,2016-01-01,source_boundary,2320,5106600519.0,False
2012,2012-12-31,CTL,0000018926,cik:0000018926,corroborated_candidate,253,CTL,CTL,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,1994-03-17,,,missing,passed,dividends_reconciled,not_assessed,"[0.9964, 1.0031]",finsaber,CTL,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1999-03-25,2016-01-01,source_boundary,4813,24500000000.0,False
2012,2012-12-31,CTSH,0001058290,cik:0001058290,confirmed_by_multiple_evidence,253,CTSH,CTSH,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,7.817163818174323e-05,False,1998-08-12,,,passed,passed,not_assessed,not_assessed,"[0.9975, 0.9947]",yahoo,CTSH,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2006-11-17,2016-01-01,source_boundary,7371,17868732060.0,False
2012,2012-12-31,CTXS,0000877890,cik:0000877890,confirmed_by_multiple_evidence,253,CTXS,CTXS,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,1996-08-13,2022-09-30,,missing,passed,no_dividends_consistent,not_assessed,"[0.9923, 0.9765]",finsaber,CTXS,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1999-12-01,2016-01-01,source_boundary,7372,15573480450.0,False
2012,2012-12-31,CVC,0001053112,cik:0001053112,corroborated_candidate,253,CVC,CVC,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2006-09-21,2016-06-21,,missing,passed,dividends_reconciled,not_assessed,"[0.7706, 0.7795]",finsaber,CVC,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2010-12-20,2016-01-01,source_boundary,4841,2697914833.0,False
2012,2012-12-31,CVH,0001054833,cik:0001054833,corroborated_candidate,253,CVH,CVH,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2005-08-09,2013-05-07,,missing,passed,dividends_reconciled,not_assessed,[0.9907],finsaber,CVH,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2005-08-30,2013-05-07,exit,6324,4215702482.0,True
2012,2012-12-31,CVS,0000064803,cik:0000064803,corroborated_candidate,253,CVS,CVS,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.854833380205868e-06,False,1994-03-31,,,passed,passed,not_assessed,not_assessed,[1.1771],yahoo,CVS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5912,69980197924.0,False
2012,2012-12-31,CVX,0000093410,cik:0000093410,corroborated_candidate,253,CVX,CVX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.8238047874130638e-06,False,1994-03-30,,,passed,passed,not_assessed,not_assessed,"[1.0, 1.0]",yahoo,CVX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2911,207005770000.0,False
2012,2012-12-31,D,0000715957,cik:0000715957,confirmed_by_multiple_evidence,253,D,D,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.0041079967633162e-05,False,2004-11-03,,,passed,passed,not_assessed,not_assessed,"[0.7203, 0.9757]",yahoo,D,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4911,22300000000.0,False
2012,2012-12-31,DD,0000030554,cik:0000030554,corroborated_candidate,253,DD,DD,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,divergent_overlap,0.012884684264160461,False,2004-11-05,,,passed,failed,dividend_mismatch,dividend_mismatch,"[1.6037, 1.6293]",,,sources_divergent_overlap,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2820,47000000000.0,False
2012,2012-12-31,DE,0000315189,cik:0000315189,corroborated_candidate,253,DE,DE,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.722630196839825e-06,False,1994-01-28,,,passed,passed,not_assessed,not_assessed,"[0.9978, 0.9978]",yahoo,DE,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3523,32685878489.0,False
2012,2012-12-31,DELL,0000826083,cik:0000826083,corroborated_candidate,253,DELL,DELL,0,,,0.0,,,0.0,insufficient_overlap,,False,2007-10-30,2013-10-29,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-09-06,2013-10-29,exit,3571,17100000000.0,True
2012,2012-12-31,DF,0000931336,cik:0000931336,confirmed_by_multiple_evidence,253,DF,DF,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,1996-05-15,2021-06-01,,missing,passed,unexplained_jump,not_assessed,"[0.9848, 0.9879]",,,archive_unexplained_jump,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2006-04-03,2013-05-24,exit,2024,3100000000.0,True
2012,2012-12-31,DFS,0001393612,cik:0001393612,corroborated_candidate,253,DFS,DFS,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2007-07-12,2025-05-19,,missing,passed,dividend_mismatch,not_assessed,"[0.9992, 0.9978]",,,archive_dividend_mismatch,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2007-07-02,2016-01-01,source_boundary,6141,17034420270.0,False
2012,2012-12-31,DG,0000029534,cik:0000029534,corroborated_candidate,253,DG,DG,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.52195268374389e-06,False,1994-06-14,,,passed,passed,not_assessed,not_assessed,"[0.6617, 0.9976]",yahoo,DG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2012-12-03,2016-01-01,source_boundary,5331,11460000000.0,False
2012,2012-12-31,DGX,0001022079,cik:0001022079,corroborated_candidate,253,DGX,DGX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.0283992405711883e-06,False,1997-03-19,,,passed,passed,not_assessed,not_assessed,"[0.999, 0.999]",yahoo,DGX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2002-12-12,2016-01-01,source_boundary,8071,9500000000.0,False
2012,2012-12-31,DHI,0000882184,cik:0000882184,corroborated_candidate,253,DHI,DHI,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,6.4237706991887655e-06,False,1996-07-24,,,passed,passed,not_assessed,not_assessed,"[0.911, 0.9137]",yahoo,DHI,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2005-07-05,2016-01-01,source_boundary,1531,4399754000.0,False
2012,2012-12-31,DHR,0000313616,cik:0000313616,confirmed_by_multiple_evidence,253,DHR,DHR,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,4.945954569012257e-06,False,2007-03-01,,,passed,passed,not_assessed,not_assessed,"[0.8312, 0.8653]",yahoo,DHR,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1998-11-18,2016-01-01,source_boundary,3823,30100000000.0,False
2012,2012-12-31,DIS,0001001039,cik:0001001039,confirmed_by_multiple_evidence,253,DIS,DIS,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.383277412204565e-06,False,1996-02-14,2019-03-20,,passed,passed,not_assessed,not_assessed,"[1.0006, 0.9981]",yahoo,DIS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4841,78300000000.0,False
2012,2012-12-31,DISCA,0001437107,cik:0001437107,corroborated_candidate,253,DISCA,DISCA,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2008-11-07,,,missing,passed,no_dividends_consistent,not_assessed,"[0.5834, 0.6132]",finsaber,DISCA,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2010-03-01,2016-01-01,source_boundary,4841,12000000000.0,False
2012,2012-12-31,DLTR,0000935703,cik:0000935703,corroborated_candidate,253,DLTR,DLTR,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,0.00024167561927646133,False,1996-05-15,,,passed,passed,not_assessed,not_assessed,"[0.9616, 0.9597]",yahoo,DLTR,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2011-12-19,2016-01-01,source_boundary,5331,11507786430.0,False
2012,2012-12-31,DNB,0001115222,cik:0001115222,confirmed_by_multiple_evidence,253,DNB,DNB,0,,,0.0,,,0.0,insufficient_overlap,,False,2000-11-14,2019-02-08,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2008-12-02,2016-01-01,source_boundary,7320,3184000000.0,False
2012,2012-12-31,DNR,0000945764,cik:0000945764,corroborated_candidate,253,DNR,DNR,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,1996-08-14,2023-11-22,,missing,passed,no_dividends_consistent,not_assessed,"[0.8544, 0.871]",finsaber,DNR,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2009-04-02,2015-03-23,exit,1311,5050462439.0,False
2012,2012-12-31,DO,0000949039,cik:0000949039,confirmed_by_multiple_evidence,253,DO,DO,0,,,0.0,,,0.0,insufficient_overlap,,False,1996-07-29,2024-09-04,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2009-02-26,2016-01-01,source_boundary,1381,4075545066.0,False
2012,2012-12-31,DOV,0000029905,cik:0000029905,corroborated_candidate,253,DOV,DOV,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,divergent_overlap,0.005154724698705185,False,1994-03-30,,,passed,passed,dividend_mismatch,dividends_reconciled,"[1.4917, 1.4917]",yahoo,DOV,complete_divergence_resolved_by_sec,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3530,9799921456.0,False
2012,2012-12-31,DOW,0000029915,cik:0000029915,corroborated_candidate,253,DOW,DOW,0,,,0.0,,,0.0,insufficient_overlap,,False,2002-10-30,,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2821,37600000000.0,False
2012,2012-12-31,DRI,0000940944,cik:0000940944,corroborated_candidate,253,DRI,DRI,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.4748551460297437e-05,False,2000-10-10,,,passed,passed,not_assessed,not_assessed,"[0.9907, 0.9742]",yahoo,DRI,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5812,6872114000.0,False
2012,2012-12-31,DTE,0000936340,cik:0000936340,corroborated_candidate,253,DTE,DTE,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,3.99491005173225e-06,False,2001-08-14,,,passed,passed,not_assessed,not_assessed,"[1.001, 0.9979]",yahoo,DTE,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4911,10200000000.0,False
2012,2012-12-31,DTV,0001465112,cik:0001465112,corroborated_candidate,253,DTV,DTV,0,,,0.0,,,0.0,insufficient_overlap,,False,2010-02-26,2015-07-24,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2006-12-04,2015-07-27,exit,4899,31057152128.0,False
2012,2012-12-31,DUK,0001326160,cik:0001326160,corroborated_candidate,253,DUK,DUK,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.4247895391871226e-06,False,2006-11-09,,,passed,passed,not_assessed,not_assessed,"[0.6317, 0.9979]",yahoo,DUK,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4931,30778000000.0,False
2012,2012-12-31,DVA,0000927066,cik:0000927066,confirmed_by_multiple_evidence,253,DVA,DVA,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,7.805626912049674e-08,False,2003-05-08,,,passed,passed,not_assessed,not_assessed,"[1.0045, 1.0021, 1.002, 0.4986, 0.9969]",yahoo,DVA,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-07-31,2016-01-01,source_boundary,8090,9300000000.0,False
2012,2012-12-31,DVN,0001090012,cik:0001090012,corroborated_candidate,253,DVN,DVN,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.231749370292802e-06,False,1999-11-10,,,passed,passed,not_assessed,not_assessed,"[0.9933, 0.9922]",yahoo,DVN,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2000-08-30,2016-01-01,source_boundary,1311,23300000000.0,False
2012,2012-12-31,DXC,0000023082,cik:0000023082,confirmed_historical_ticker,253,DXC,DXC,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,divergent_overlap,0.005646589347780707,False,1994-02-14,,,failed,passed,dividend_mismatch,dividend_mismatch,"[0.9906, 0.9946]",,,sources_divergent_overlap,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2015-12-01,exit,7373,4956615996.0,False
2012,2012-12-31,EA,0000712515,cik:0000712515,confirmed_historical_ticker,253,EA,EA,0,,,253.0,2011-12-28,2012-12-31,0.0,insufficient_overlap,,False,2007-11-06,2026-08-04,,missing,passed,no_dividends_consistent,not_assessed,"[0.7693, 0.6571]",finsaber,EA,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2002-07-22,2016-01-01,source_boundary,7372,2979000000.0,False
2012,2012-12-31,EBAY,0001065088,cik:0001065088,confirmed_by_multiple_evidence,253,EBAY,EBAY,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,0.0001607796450982391,False,2005-07-27,,,passed,passed,not_assessed,not_assessed,"[0.8964, 0.9041]",yahoo,EBAY,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2002-07-22,2016-01-01,source_boundary,7389,48526400895.0,False
2012,2012-12-31,ECL,0000031462,cik:0000031462,corroborated_candidate,253,ECL,ECL,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.7900902645240358e-06,False,1995-03-14,,,passed,passed,not_assessed,not_assessed,"[0.9965, 0.9782]",yahoo,ECL,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2840,19976543000.0,False
2012,2012-12-31,ED,0001047862,cik:0001047862,confirmed_by_multiple_evidence,253,ED,ED,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.5494082747556934e-06,False,1998-03-27,,,passed,passed,not_assessed,not_assessed,"[0.9992, 1.0013]",yahoo,ED,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4931,18200000000.0,False
2012,2012-12-31,EFX,0000033185,cik:0000033185,confirmed_by_multiple_evidence,253,EFX,EFX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.4645039469983757e-06,False,1995-03-30,,,passed,passed,not_assessed,not_assessed,"[0.9998, 1.0]",yahoo,EFX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1997-06-19,2016-01-01,source_boundary,7320,5584579835.0,False
2012,2012-12-31,EIX,0000827052,cik:0000827052,corroborated_candidate,253,EIX,EIX,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,3.331583194066124e-06,False,1994-03-21,,,passed,passed,not_assessed,not_assessed,"[0.9965, 1.0197]",yahoo,EIX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,4911,15000000000.0,False
2012,2012-12-31,EL,0001001250,cik:0001001250,corroborated_candidate,253,EL,EL,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,1.7960259658367228e-06,False,2007-10-25,,,passed,passed,not_assessed,not_assessed,"[0.3038, 0.6123, 0.6155]",yahoo,EL,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2006-01-05,2016-01-01,source_boundary,2844,14200000000.0,False
2012,2012-12-31,EMC,0000790070,cik:0000790070,confirmed_by_multiple_evidence,253,EMC,EMC,0,,,0.0,,,0.0,insufficient_overlap,,False,1994-03-24,2016-09-07,,missing,missing,not_assessed,not_assessed,[],,,incomplete_prices,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-03-28,2016-01-01,source_boundary,3572,53647086547.0,False
2012,2012-12-31,EMN,0000915389,cik:0000915389,corroborated_candidate,253,EMN,EMN,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.7934660806749923e-06,False,1996-08-06,,,passed,passed,not_assessed,not_assessed,"[1.3014, 0.7368, 0.8626]",yahoo,EMN,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2821,7718806138.0,False
2012,2012-12-31,EMR,0000032604,cik:0000032604,corroborated_candidate,253,EMR,EMR,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.6941803552615896e-06,False,1994-02-14,,,passed,passed,not_assessed,not_assessed,"[0.9953, 0.9984]",yahoo,EMR,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3600,38100000000.0,False
2012,2012-12-31,EOG,0000821189,cik:0000821189,corroborated_candidate,253,EOG,EOG,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.5767220516659274e-06,False,2006-08-01,,,passed,passed,not_assessed,not_assessed,[0.9918],yahoo,EOG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2000-11-02,2016-01-01,source_boundary,1311,28070598553.0,False
2012,2012-12-31,EQR,0000906107,cik:0000906107,corroborated_candidate,253,EQR,EQR,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,2.5737402226744263e-06,False,1996-05-15,,,passed,passed,not_assessed,not_assessed,"[0.9802, 0.9799]",yahoo,EQR,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2001-12-03,2016-01-01,source_boundary,6798,18400000000.0,False
2012,2012-12-31,EQT,0000033213,cik:0000033213,corroborated_candidate,253,EQT,EQT,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,0.0036557551222113223,False,1994-03-24,,,passed,passed,not_assessed,not_assessed,"[0.9972, 0.9956]",yahoo,EQT,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-12-19,2016-01-01,source_boundary,4923,8000000000.0,False
2012,2012-12-31,ES,0000072741,cik:0000072741,corroborated_candidate,253,ES,ES,253,2011-12-28,2012-12-31,253.0,2011-12-28,2012-12-31,252.0,consistent_overlap,3.646960800471888e-06,False,1994-03-25,,,passed,passed,not_assessed,not_assessed,"[0.9999, 0.9999, 0.9999, 1.0174]",yahoo,ES,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2009-03-17,2016-01-01,source_boundary,4911,12000522165.0,False
